NAME,county,total_housing_units,fuel_oil_kerosene_units,fuel_oil_pct,median_household_income,total_population,white_alone_population,minority_population,minority_pct
Census Tract 370; Kings County; New York,Kings,1460,74,5.068493150684931,82500.0,4112,2600,1512,36.77042801556421
Census Tract 371; Kings County; New York,Kings,1699,0,0.0,91285.0,4723,603,4120,87.23269108617404
Census Tract 373; Kings County; New York,Kings,1983,120,6.051437216338881,81220.0,5258,928,4330,82.35070368961583
Census Tract 374.01; Kings County; New York,Kings,1809,31,1.7136539524599224,58560.0,4646,3331,1315,28.30391734825656
Census Tract 374.02; Kings County; New York,Kings,2186,221,10.109789569990852,62857.0,5449,3375,2074,38.062029730225724
Census Tract 375; Kings County; New York,Kings,1508,121,8.023872679045093,92955.0,3643,590,3053,83.8045566840516
Census Tract 377; Kings County; New York,Kings,1819,142,7.806487080813635,66302.0,4893,1215,3678,75.16860821581851
Census Tract 379; Kings County; New York,Kings,1712,71,4.147196261682243,59333.0,4834,339,4495,92.98717418287133
Census Tract 381; Kings County; New York,Kings,2493,17,0.681909346169274,68790.0,5624,1017,4607,81.9167852062589
Census Tract 382; Kings County; New York,Kings,1931,15,0.7767995857068877,24170.0,5261,695,4566,86.78958372932902
Census Tract 383; Kings County; New York,Kings,2196,90,4.098360655737705,85254.0,5456,783,4673,85.64882697947213
Census Tract 385; Kings County; New York,Kings,1560,311,19.935897435897438,96602.0,3895,1150,2745,70.47496790757381
Census Tract 386; Kings County; New York,Kings,1019,91,8.930323846908735,74886.0,3102,1339,1763,56.83430045132173
Census Tract 387; Kings County; New York,Kings,1981,107,5.401312468450278,79550.0,4830,884,3946,81.69772256728778
Census Tract 388; Kings County; New York,Kings,1581,96,6.072106261859583,94612.0,4999,3922,1077,21.544308861772354
Census Tract 389; Kings County; New York,Kings,1430,145,10.13986013986014,95330.0,2829,1406,1423,50.30045952633439
Census Tract 390; Kings County; New York,Kings,786,14,1.7811704834605597,79682.0,2672,2379,293,10.965568862275449
Census Tract 391; Kings County; New York,Kings,2457,225,9.157509157509157,101785.0,5243,1812,3431,65.4396337974442
Census Tract 392; Kings County; New York,Kings,1182,87,7.3604060913705585,56375.0,3441,2500,941,27.346701540249928
Census Tract 393; Kings County; New York,Kings,1562,25,1.6005121638924455,115435.0,3868,1207,2661,68.7952430196484
Census Tract 394; Kings County; New York,Kings,706,42,5.94900849858357,40833.0,2076,1818,258,12.427745664739884
Census Tract 395; Kings County; New York,Kings,1887,118,6.253312135665076,82875.0,3845,1426,2419,62.91287386215865
Census Tract 396; Kings County; New York,Kings,662,49,7.401812688821751,86500.0,1987,1559,428,21.540010065425264
Census Tract 397; Kings County; New York,Kings,1461,43,2.943189596167009,85486.0,3316,964,2352,70.92882991556093
Census Tract 398; Kings County; New York,Kings,862,13,1.5081206496519721,87245.0,2855,888,1967,68.89667250437829
Census Tract 399; Kings County; New York,Kings,1722,160,9.291521486643438,50592.0,4164,552,3612,86.74351585014409
Census Tract 400; Kings County; New York,Kings,783,42,5.363984674329502,51307.0,2192,757,1435,65.46532846715328
Census Tract 401; Kings County; New York,Kings,1322,19,1.4372163388804842,76250.0,3552,1246,2306,64.92117117117117
Census Tract 402; Kings County; New York,Kings,825,0,0.0,70486.0,2570,560,2010,78.21011673151752
Census Tract 403; Kings County; New York,Kings,1435,65,4.529616724738676,90773.0,4086,1317,2769,67.76798825256975
Census Tract 404; Kings County; New York,Kings,848,47,5.5424528301886795,100833.0,2615,846,1769,67.64818355640536
Census Tract 405; Kings County; New York,Kings,651,29,4.45468509984639,70091.0,1403,478,925,65.93014967925873
Census Tract 406; Kings County; New York,Kings,1074,37,3.445065176908752,77763.0,3924,1344,2580,65.74923547400611
Census Tract 407; Kings County; New York,Kings,0,0,,,0,0,0,
Census Tract 408; Kings County; New York,Kings,1114,54,4.847396768402154,92739.0,3724,1117,2607,70.00537056928034
Census Tract 409; Kings County; New York,Kings,1359,147,10.816777041942604,66864.0,3858,962,2896,75.06480041472265
Census Tract 410; Kings County; New York,Kings,627,80,12.759170653907494,75288.0,1650,1043,607,36.78787878787879
Census Tract 411; Kings County; New York,Kings,1050,0,0.0,80169.0,3001,797,2204,73.44218593802066
Census Tract 412; Kings County; New York,Kings,958,93,9.707724425887266,98056.0,3164,1681,1483,46.871049304677626
Census Tract 413; Kings County; New York,Kings,1389,20,1.4398848092152627,107131.0,3620,1124,2496,68.95027624309392
Census Tract 414.01; Kings County; New York,Kings,450,41,9.11111111111111,58750.0,1182,901,281,23.77326565143824
Census Tract 414.02; Kings County; New York,Kings,740,113,15.27027027027027,56579.0,2111,1365,746,35.338702036949314
Census Tract 415; Kings County; New York,Kings,1638,23,1.4041514041514043,94470.0,4291,985,3306,77.04497786063854
Census Tract 416; Kings County; New York,Kings,720,96,13.333333333333334,67679.0,2105,1310,795,37.76722090261283
Census Tract 417; Kings County; New York,Kings,1376,51,3.7063953488372094,33981.0,3390,431,2959,87.28613569321534
Census Tract 418; Kings County; New York,Kings,862,48,5.56844547563805,60833.0,2790,2375,415,14.874551971326163
Census Tract 419; Kings County; New York,Kings,1229,34,2.7664768104149715,65046.0,3417,604,2813,82.32367573895229
Census Tract 420; Kings County; New York,Kings,457,32,7.00218818380744,85332.0,1727,1427,300,17.371163867979156
Census Tract 421; Kings County; New York,Kings,1788,19,1.0626398210290828,92635.0,4089,1055,3034,74.19907067742724
Census Tract 422; Kings County; New York,Kings,1020,76,7.450980392156863,68684.0,3102,1695,1407,45.357833655705996
Census Tract 423; Kings County; New York,Kings,1511,14,0.9265387160820648,113750.0,4331,1663,2668,61.60240129300393
Census Tract 424; Kings County; New York,Kings,1266,38,3.0015797788309637,70585.0,3403,1340,2063,60.62297972377314
Census Tract 425; Kings County; New York,Kings,1074,127,11.824953445065177,90392.0,2913,944,1969,67.59354617233093
Census Tract 426; Kings County; New York,Kings,1512,180,11.904761904761903,62219.0,4410,1781,2629,59.61451247165533
Census Tract 427; Kings County; New York,Kings,1817,77,4.237754540451293,84779.0,4215,2019,2196,52.09964412811387
Census Tract 428; Kings County; New York,Kings,1376,187,13.590116279069766,85625.0,3852,1863,1989,51.63551401869159
Census Tract 429; Kings County; New York,Kings,1966,0,0.0,66250.0,5074,1219,3855,75.97556168703193
Census Tract 430; Kings County; New York,Kings,1387,185,13.338139870223504,57487.0,3668,1647,2021,55.09814612868048
Census Tract 431; Kings County; New York,Kings,1747,110,6.296508299942759,89548.0,4023,1739,2284,56.773552075565505
Census Tract 432; Kings County; New York,Kings,1422,254,17.862165963431785,88088.0,4098,1440,2658,64.86090775988286
Census Tract 433; Kings County; New York,Kings,1299,36,2.771362586605081,44975.0,3621,317,3304,91.24551228942282
Census Tract 434; Kings County; New York,Kings,1278,173,13.536776212832551,68333.0,4061,1768,2293,56.46392514159074
Census Tract 435; Kings County; New York,Kings,1764,154,8.73015873015873,86367.0,4971,984,3987,80.20519010259505
Census Tract 436; Kings County; New York,Kings,1863,206,11.057434245840044,79464.0,4591,1827,2764,60.20474842082335
Census Tract 437; Kings County; New York,Kings,1983,104,5.2445789208270295,62054.0,5228,1079,4149,79.36113236419281
Census Tract 438; Kings County; New York,Kings,864,170,19.675925925925927,74808.0,2383,1568,815,34.20058749475451
Census Tract 439; Kings County; New York,Kings,1083,49,4.524469067405355,91742.0,4045,587,3458,85.48825710754018
Census Tract 440; Kings County; New York,Kings,809,74,9.147095179233622,89831.0,2646,2051,595,22.486772486772484
Census Tract 441; Kings County; New York,Kings,1894,116,6.124604012671594,66866.0,4884,1521,3363,68.85749385749385
Census Tract 442; Kings County; New York,Kings,852,107,12.55868544600939,72857.0,2379,2305,74,3.1105506515342585
Census Tract 443; Kings County; New York,Kings,1939,92,4.744713769984528,91908.0,4272,2152,2120,49.62546816479401
Census Tract 444; Kings County; New York,Kings,1064,61,5.733082706766917,71929.0,3084,2517,567,18.385214007782103
Census Tract 445; Kings County; New York,Kings,1641,55,3.3516148689823275,85741.0,3956,1181,2775,70.14661274014156
Census Tract 446; Kings County; New York,Kings,607,7,1.1532125205930808,65037.0,2034,796,1238,60.86529006882989
Census Tract 447; Kings County; New York,Kings,949,66,6.954689146469968,90774.0,2470,1202,1268,51.336032388663966
Census Tract 448; Kings County; New York,Kings,745,36,4.832214765100671,86932.0,1787,1521,266,14.885282596530496
Census Tract 449.01; Kings County; New York,Kings,1017,92,9.04621435594887,61451.0,2567,478,2089,81.37904168289832
Census Tract 449.02; Kings County; New York,Kings,0,0,,,0,0,0,
Census Tract 450; Kings County; New York,Kings,235,5,2.127659574468085,88558.0,863,654,209,24.21784472769409
Census Tract 452; Kings County; New York,Kings,868,106,12.211981566820276,74236.0,2640,2160,480,18.181818181818183
Census Tract 453; Kings County; New York,Kings,673,41,6.092124814264487,66856.0,1938,730,1208,62.33230134158927
Census Tract 454; Kings County; New York,Kings,504,6,1.1904761904761905,90859.0,1951,1115,836,42.84982060481804
Census Tract 456; Kings County; New York,Kings,789,100,12.67427122940431,76047.0,2245,1131,1114,49.62138084632517
Census Tract 458; Kings County; New York,Kings,411,28,6.81265206812652,68393.0,1132,1097,35,3.091872791519435
Census Tract 460; Kings County; New York,Kings,1228,80,6.514657980456026,105900.0,3335,1529,1806,54.15292353823088
Census Tract 462.01; Kings County; New York,Kings,1063,54,5.079962370649106,43711.0,2575,2049,526,20.42718446601942
Census Tract 462.02; Kings County; New York,Kings,480,25,5.208333333333334,91328.0,1847,1515,332,17.975094748240387
Census Tract 464; Kings County; New York,Kings,623,18,2.889245585874799,68315.0,2768,2488,280,10.115606936416185
Census Tract 468; Kings County; New York,Kings,566,21,3.7102473498233217,40250.0,2215,2206,9,0.40632054176072235
Census Tract 470; Kings County; New York,Kings,611,5,0.8183306055646482,67303.0,2486,2233,253,10.176991150442479
Census Tract 472; Kings County; New York,Kings,677,12,1.7725258493353029,72153.0,2958,2668,290,9.803921568627452
Census Tract 474; Kings County; New York,Kings,753,3,0.398406374501992,64625.0,2974,2585,389,13.080026899798252
Census Tract 476; Kings County; New York,Kings,919,10,1.088139281828074,75026.0,3839,3469,370,9.63792654337067
Census Tract 477; Kings County; New York,Kings,1873,14,0.7474639615589963,174977.0,4102,3109,993,24.207703559239395
Census Tract 478; Kings County; New York,Kings,1150,131,11.391304347826086,57591.0,5164,4308,856,16.576297443841984
Census Tract 480; Kings County; New York,Kings,983,152,15.462868769074262,43074.0,3534,2024,1510,42.72778720996038
Census Tract 481; Kings County; New York,Kings,1323,74,5.593348450491307,96031.0,2902,1455,1447,49.862164024810475
Census Tract 482; Kings County; New York,Kings,2152,397,18.447955390334574,58071.0,5455,2982,2473,45.33455545371219
Census Tract 484; Kings County; New York,Kings,1569,364,23.19949012109624,86908.0,5371,3342,2029,37.77695028858686
Census Tract 485; Kings County; New York,Kings,1000,59,5.8999999999999995,125417.0,2371,1390,981,41.37494727962885
Census Tract 486; Kings County; New York,Kings,792,81,10.227272727272728,61281.0,3200,479,2721,85.03125
Census Tract 488; Kings County; New York,Kings,1643,225,13.694461351186854,74012.0,4054,2135,1919,47.335964479526396
Census Tract 489; Kings County; New York,Kings,1494,181,12.115127175368139,33102.0,3228,477,2751,85.22304832713755
Census Tract 490; Kings County; New York,Kings,2161,230,10.64322073114299,73988.0,5266,1855,3411,64.77402202810482
Census Tract 491; Kings County; New York,Kings,2663,124,4.656402553511078,46933.0,7170,2240,4930,68.75871687587168
Census Tract 492; Kings County; New York,Kings,1260,189,15.0,111964.0,2759,1118,1641,59.47807176513229
Census Tract 493.01; Kings County; New York,Kings,956,60,6.2761506276150625,22521.0,2169,380,1789,82.48040571692023
Census Tract 493.02; Kings County; New York,Kings,2415,91,3.768115942028986,71328.0,4691,1488,3203,68.27968450223833
Census Tract 494; Kings County; New York,Kings,2252,436,19.36056838365897,100878.0,5512,2729,2783,50.489840348330915
Census Tract 495; Kings County; New York,Kings,1461,154,10.540725530458591,96875.0,2939,1577,1362,46.34229329703981
Census Tract 496; Kings County; New York,Kings,1311,95,7.246376811594203,79213.0,4006,1941,2065,51.54767848227658
Census Tract 497; Kings County; New York,Kings,1658,128,7.720144752714113,142054.0,3290,2419,871,26.474164133738604
Census Tract 498; Kings County; New York,Kings,1609,80,4.9720323182100685,79632.0,4163,1327,2836,68.12394907518616
Census Tract 499; Kings County; New York,Kings,995,57,5.728643216080402,112321.0,2285,1619,666,29.146608315098465
Census Tract 500.01; Kings County; New York,Kings,947,275,29.039070749736005,120787.0,2279,1431,848,37.2093023255814
Census Tract 500.02; Kings County; New York,Kings,681,106,15.565345080763581,167604.0,1726,1030,696,40.32444959443801
Census Tract 501; Kings County; New York,Kings,1509,11,0.7289595758780649,132159.0,3089,1939,1150,37.22887665911298
Census Tract 502.02; Kings County; New York,Kings,1114,182,16.337522441651707,96310.0,2281,1716,565,24.76983779044279
Census Tract 503; Kings County; New York,Kings,1425,177,12.421052631578949,168029.0,3044,2089,955,31.373193166885677
Census Tract 504.01; Kings County; New York,Kings,1215,99,8.148148148148149,152739.0,2824,1962,862,30.524079320113312
Census Tract 504.02; Kings County; New York,Kings,953,188,19.727177334732424,171681.0,1935,1192,743,38.39793281653747
Census Tract 505; Kings County; New York,Kings,2057,38,1.8473505104521146,82541.0,4284,1250,3034,70.82166199813258
Census Tract 506; Kings County; New York,Kings,2079,226,10.870610870610872,69977.0,5675,1724,3951,69.62114537444934
Census Tract 507; Kings County; New York,Kings,785,23,2.9299363057324843,58125.0,3869,3545,324,8.374256913931248
Census Tract 508.01; Kings County; New York,Kings,1465,58,3.9590443686006824,69446.0,3718,351,3367,90.55944055944056
Census Tract 508.03; Kings County; New York,Kings,1124,146,12.98932384341637,79242.0,2608,777,1831,70.20705521472392
Census Tract 508.04; Kings County; New York,Kings,2737,144,5.26123492875411,108871.0,6765,2212,4553,67.30229120473022
Census Tract 509; Kings County; New York,Kings,1031,0,0.0,40598.0,5473,4570,903,16.499177781838114
Census Tract 510.01; Kings County; New York,Kings,1626,120,7.380073800738007,58877.0,4652,247,4405,94.69045571797076
Census Tract 510.02; Kings County; New York,Kings,1725,259,15.014492753623188,64128.0,4028,532,3496,86.79245283018868
Census Tract 511; Kings County; New York,Kings,1949,125,6.413545407901487,85383.0,3922,1624,2298,58.59255481896991
Census Tract 512; Kings County; New York,Kings,2317,73,3.150625809236081,82240.0,5991,1180,4811,80.30378901685862
Census Tract 513; Kings County; New York,Kings,2645,263,9.943289224952741,133132.0,5628,2811,2817,50.053304904051174
Census Tract 514; Kings County; New York,Kings,2570,254,9.883268482490273,88929.0,7214,1333,5881,81.52204047685056
Census Tract 515; Kings County; New York,Kings,1258,43,3.418124006359301,226450.0,2839,1904,935,32.93413173652694
Census Tract 516.01; Kings County; New York,Kings,1973,119,6.031424227065383,68202.0,4824,638,4186,86.77446102819238
Census Tract 516.02; Kings County; New York,Kings,1455,60,4.123711340206185,80341.0,3784,420,3364,88.90063424947145
Census Tract 517; Kings County; New York,Kings,1371,118,8.60685630926331,220795.0,2853,1875,978,34.27970557308097
Census Tract 518; Kings County; New York,Kings,1602,238,14.856429463171036,101985.0,3448,1217,2231,64.70417633410673
Census Tract 519; Kings County; New York,Kings,3283,84,2.55863539445629,212881.0,5725,3614,2111,36.87336244541485
Census Tract 520; Kings County; New York,Kings,1311,129,9.839816933638444,121325.0,3544,1245,2299,64.87020316027088
