NAME,B25040_001E,B25040_002E,B25040_003E,B25040_004E,B25040_005E,B25040_006E,B25040_007E,B25040_008E,B25040_009E,B25040_010E,state,county,tract
Census Tract 112; Queens County; New York,857,568,164,21,80,0,0,0,24,0,36,Queens,011200
Census Tract 113; Queens County; New York,1944,1124,124,411,264,0,0,0,0,21,36,Queens,011300
Census Tract 114; Queens County; New York,397,374,0,0,23,0,0,0,0,0,36,Queens,011400
Census Tract 115; Queens County; New York,1035,699,48,105,171,0,0,0,0,12,36,Queens,011500
Census Tract 116; Queens County; New York,629,500,6,31,92,0,0,0,0,0,36,Queens,011600
Census Tract 117; Queens County; New York,1638,992,97,182,298,0,0,0,69,0,36,Queens,011700
Census Tract 118; Queens County; New York,923,753,43,112,15,0,0,0,0,0,36,Queens,011800
Census Tract 119; Queens County; New York,715,473,25,79,118,0,0,0,20,0,36,Queens,011900
Census Tract 120; Queens County; New York,658,598,7,45,8,0,0,0,0,0,36,Queens,012000
Census Tract 121; Queens County; New York,844,435,42,106,253,0,0,0,8,0,36,Queens,012100
Census Tract 122; Queens County; New York,713,531,14,16,68,0,0,0,37,47,36,Queens,012200
Census Tract 123.01; Queens County; New York,1289,840,44,213,143,0,0,0,0,49,36,Queens,012301
Census Tract 124; Queens County; New York,902,806,36,24,22,0,0,0,0,14,36,Queens,012400
Census Tract 125; Queens County; New York,632,363,39,52,150,0,0,0,28,0,36,Queens,012500
Census Tract 126.01; Queens County; New York,772,634,0,0,81,0,0,0,13,44,36,Queens,012601
Census Tract 126.02; Queens County; New York,744,567,45,84,48,0,0,0,0,0,36,Queens,012602
Census Tract 128; Queens County; New York,722,528,0,44,130,0,11,0,9,0,36,Queens,012800
Census Tract 130; Queens County; New York,697,401,28,22,48,0,0,0,34,164,36,Queens,013000
Census Tract 132; Queens County; New York,681,470,64,17,103,0,0,6,10,11,36,Queens,013200
Census Tract 134; Queens County; New York,2401,1505,87,271,427,0,0,0,23,88,36,Queens,013400
Census Tract 135; Queens County; New York,491,380,8,67,36,0,0,0,0,0,36,Queens,013500
Census Tract 136; Queens County; New York,896,626,24,79,159,0,0,2,0,6,36,Queens,013600
Census Tract 137; Queens County; New York,877,422,77,180,198,0,0,0,0,0,36,Queens,013700
Census Tract 138; Queens County; New York,1494,1271,24,56,45,0,0,0,63,35,36,Queens,013800
Census Tract 140; Queens County; New York,1391,1115,9,68,146,0,0,0,39,14,36,Queens,014000
Census Tract 141; Queens County; New York,768,541,13,47,111,0,0,0,44,12,36,Queens,014100
Census Tract 142.01; Queens County; New York,1552,1143,62,187,135,0,0,0,0,25,36,Queens,014201
Census Tract 142.02; Queens County; New York,664,509,0,0,149,0,0,0,0,6,36,Queens,014202
Census Tract 143; Queens County; New York,1687,1082,27,206,332,0,0,0,28,12,36,Queens,014300
Census Tract 144; Queens County; New York,504,381,47,0,76,0,0,0,0,0,36,Queens,014400
Census Tract 145; Queens County; New York,1027,548,28,260,155,0,0,0,8,28,36,Queens,014500
Census Tract 147; Queens County; New York,1469,832,73,156,312,0,0,0,81,15,36,Queens,014700
Census Tract 148; Queens County; New York,624,551,35,30,0,0,0,0,8,0,36,Queens,014800
Census Tract 149; Queens County; New York,1015,625,16,148,225,0,0,0,1,0,36,Queens,014900
Census Tract 150; Queens County; New York,580,481,17,28,24,0,0,6,0,24,36,Queens,015000
Census Tract 151; Queens County; New York,1252,801,36,70,250,0,0,0,73,22,36,Queens,015100
Census Tract 152; Queens County; New York,746,712,15,0,19,0,0,0,0,0,36,Queens,015200
Census Tract 153; Queens County; New York,835,527,33,99,146,0,0,0,30,0,36,Queens,015300
Census Tract 154; Queens County; New York,507,412,0,26,36,0,0,0,0,33,36,Queens,015400
Census Tract 155; Queens County; New York,806,541,19,125,70,0,0,1,23,27,36,Queens,015500
Census Tract 156; Queens County; New York,838,695,72,24,34,0,13,0,0,0,36,Queens,015600
Census Tract 157; Queens County; New York,857,571,57,105,70,0,0,0,12,42,36,Queens,015700
Census Tract 158.01; Queens County; New York,1049,944,1,68,36,0,0,0,0,0,36,Queens,015801
Census Tract 158.02; Queens County; New York,1198,1010,0,68,70,0,0,8,0,42,36,Queens,015802
Census Tract 159; Queens County; New York,1740,1176,38,115,374,0,0,0,24,13,36,Queens,015900
Census Tract 161; Queens County; New York,818,582,4,45,187,0,0,0,0,0,36,Queens,016100
Census Tract 163; Queens County; New York,1678,1148,35,66,227,0,0,0,35,167,36,Queens,016300
Census Tract 164; Queens County; New York,910,861,10,26,5,0,0,0,0,8,36,Queens,016400
Census Tract 166; Queens County; New York,1159,945,38,39,122,0,0,0,15,0,36,Queens,016600
Census Tract 168; Queens County; New York,863,774,2,0,59,0,0,16,6,6,36,Queens,016800
Census Tract 169; Queens County; New York,2596,1915,90,120,336,0,0,0,78,57,36,Queens,016900
Census Tract 170; Queens County; New York,657,525,14,34,46,0,0,6,17,15,36,Queens,017000
Census Tract 171.01; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,017101
Census Tract 171.02; Queens County; New York,4,4,0,0,0,0,0,0,0,0,36,Queens,017102
Census Tract 172; Queens County; New York,541,451,0,33,28,0,0,0,29,0,36,Queens,017200
Census Tract 174; Queens County; New York,716,588,38,48,42,0,0,0,0,0,36,Queens,017400
Census Tract 176; Queens County; New York,608,477,46,29,51,0,0,0,0,5,36,Queens,017600
Census Tract 178; Queens County; New York,607,549,22,25,11,0,0,0,0,0,36,Queens,017800
Census Tract 179.01; Queens County; New York,485,306,32,1,97,0,0,0,49,0,36,Queens,017901
Census Tract 179.02; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,017902
Census Tract 180; Queens County; New York,383,316,0,6,61,0,0,0,0,0,36,Queens,018000
Census Tract 181.01; Queens County; New York,1788,1334,84,103,201,0,0,0,48,18,36,Queens,018101
Census Tract 181.02; Queens County; New York,1770,1195,128,83,295,16,0,0,53,0,36,Queens,018102
Census Tract 182; Queens County; New York,734,623,9,53,48,0,0,0,1,0,36,Queens,018200
Census Tract 183; Queens County; New York,2397,1915,34,187,180,0,0,10,17,54,36,Queens,018300
Census Tract 184.01; Queens County; New York,716,545,4,58,56,0,0,44,0,9,36,Queens,018401
Census Tract 184.02; Queens County; New York,672,562,18,18,44,0,13,0,6,11,36,Queens,018402
Census Tract 185.01; Queens County; New York,1762,1302,43,127,196,0,0,0,21,73,36,Queens,018501
Census Tract 185.02; Queens County; New York,1590,1004,48,232,248,0,0,0,46,12,36,Queens,018502
Census Tract 186; Queens County; New York,563,456,27,55,22,0,0,0,3,0,36,Queens,018600
Census Tract 187; Queens County; New York,1030,855,88,47,35,0,0,0,5,0,36,Queens,018700
Census Tract 188; Queens County; New York,391,355,8,22,6,0,0,0,0,0,36,Queens,018800
Census Tract 189; Queens County; New York,1268,929,63,114,124,5,0,0,14,19,36,Queens,018900
Census Tract 190; Queens County; New York,840,798,12,0,30,0,0,0,0,0,36,Queens,019000
Census Tract 192; Queens County; New York,662,633,0,13,16,0,0,0,0,0,36,Queens,019200
Census Tract 194; Queens County; New York,882,731,24,38,89,0,0,0,0,0,36,Queens,019400
Census Tract 196; Queens County; New York,877,843,1,0,33,0,0,0,0,0,36,Queens,019600
Census Tract 198; Queens County; New York,964,856,0,63,45,0,0,0,0,0,36,Queens,019800
Census Tract 199.01; Queens County; New York,115,92,0,6,17,0,0,0,0,0,36,Queens,019901
Census Tract 199.02; Queens County; New York,7,7,0,0,0,0,0,0,0,0,36,Queens,019902
Census Tract 199.03; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,019903
Census Tract 202; Queens County; New York,414,383,2,21,8,0,0,0,0,0,36,Queens,020200
Census Tract 204; Queens County; New York,692,602,8,30,52,0,0,0,0,0,36,Queens,020400
Census Tract 205; Queens County; New York,414,335,8,52,19,0,0,0,0,0,36,Queens,020500
Census Tract 206; Queens County; New York,412,299,23,57,33,0,0,0,0,0,36,Queens,020600
Census Tract 208; Queens County; New York,1225,1011,21,121,59,0,0,13,0,0,36,Queens,020800
Census Tract 212; Queens County; New York,709,621,27,11,43,0,0,0,0,7,36,Queens,021200
Census Tract 214; Queens County; New York,2246,1842,39,28,256,0,0,0,18,63,36,Queens,021400
Census Tract 216.01; Queens County; New York,1504,886,64,363,117,0,0,0,18,56,36,Queens,021601
Census Tract 216.02; Queens County; New York,540,399,7,40,75,0,0,0,0,19,36,Queens,021602
Census Tract 216.03; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,021603
Census Tract 219; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,021900
Census Tract 220.01; Queens County; New York,2753,1940,102,238,293,0,0,0,49,131,36,Queens,022001
Census Tract 220.02; Queens County; New York,2745,2188,77,86,358,0,0,0,0,36,36,Queens,022002
Census Tract 229; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,022900
Census Tract 230; Queens County; New York,548,489,5,10,44,0,0,0,0,0,36,Queens,023000
Census Tract 232; Queens County; New York,1894,1557,20,101,196,0,0,0,8,12,36,Queens,023200
Census Tract 235.01; Queens County; New York,1632,1288,0,149,181,0,0,0,0,14,36,Queens,023501
Census Tract 235.02; Queens County; New York,1191,834,29,62,71,0,0,0,74,121,36,Queens,023502
Census Tract 236; Queens County; New York,1048,816,0,165,0,0,0,0,1,66,36,Queens,023600
